x (m),y (m)
4.159620165,-0.8352093344
4.150011491,-0.838890399
4.140321409,-0.8423518166
4.130554933,-0.8455917832
4.120717116,-0.8486086088
4.110813047,-0.851400719
4.100845079,-0.853967566
4.090820466,-0.8563074607
4.080745497,-0.8584189639
4.07062537,-0.8603009914
4.060465307,-0.8619525773
4.050270551,-0.8633728742
4.040046362,-0.8645611534
4.029798016,-0.8655168061
4.019530799,-0.8662393429
4.009250011,-0.8667283944
3.998960956,-0.8669837113
3.988668942,-0.8670051647
3.978379282,-0.866792746
3.968097283,-0.8663465669
3.957828253,-0.8656668594
3.947577491,-0.8647539759
3.937350286,-0.8636083885
3.927151916,-0.8622306893
3.916987646,-0.8606215899
3.906862722,-0.8587819209
3.896782369,-0.8567126318
3.886751791,-0.8544147902
3.876776167,-0.8518895814
3.866860645,-0.8491383079
3.857010346,-0.8461623887
3.847230356,-0.8429633585
3.837525725,-0.8395428669
3.827901465,-0.8359026778
3.818362546,-0.8320446681
3.808913895,-0.8279708273
3.799560394,-0.8236832561
3.790306874,-0.8191841654
3.781158117,-0.8144758752
3.77211885,-0.8095608136
3.763193746,-0.8044415152
3.754387416,-0.7991206203
3.745704413,-0.7936008732
3.737149226,-0.7878851208
3.72872628,-0.7819763114
3.720439929,-0.7758774932
3.71229446,-0.7695918123
3.704294087,-0.7631225118
3.696442948,-0.7564729296
3.688745107,-0.7496464969
3.681204548,-0.7426467365
3.673825174,-0.7354772609
3.666610806,-0.7281417707
3.659565179,-0.7206440523
3.652691944,-0.7129879765
3.645994661,-0.7051774959
3.639476801,-0.6972166435
3.633141741,-0.6891095303
3.626992767,-0.6808603432
3.621033066,-0.6724733431
3.61526573,-0.6639528624
3.609693751,-0.6553033029
3.604320021,-0.6465291338
3.599154517,-0.6376301523
3.594153699,-0.6286429094
3.589124916,-0.6196574728
3.584101868,-0.6106746744
3.579085815,-0.6016931866
3.574069051,-0.5927163674
3.569052378,-0.5837395001
3.564035793,-0.5747625812
3.559019296,-0.5657856112
3.554002888,-0.5568085906
3.548986567,-0.5478315196
3.543970334,-0.5388543985
3.53895419,-0.5298772274
3.533938133,-0.5209000065
3.528922165,-0.5119227359
3.523906285,-0.5029454158
3.518890493,-0.4939680461
3.513874788,-0.4849906269
3.508859172,-0.4760131583
3.503843644,-0.4670356404
3.498820349,-0.4580543579
3.493805148,-0.4490763824
3.48879016,-0.4400985812
3.483775261,-0.4311207266
3.47876045,-0.4221428196
3.473745726,-0.4131648608
3.468731092,-0.4041868507
3.463716545,-0.3952087897
3.458702086,-0.3862306781
3.453687716,-0.3772525163
3.448673434,-0.3682743045
3.44365924,-0.3592960427
3.438645134,-0.3503177312
3.433631116,-0.3413393701
3.428617187,-0.3323609593
3.423603345,-0.3233824991
3.418589592,-0.3144039893
3.413575927,-0.3054254302
3.408561629,-0.2964434518
3.403541023,-0.287464154
3.398527897,-0.2784853121
3.393514861,-0.2695064182
3.388501913,-0.2605274713
3.383489053,-0.2515484724
3.378476282,-0.2425694218
3.373463599,-0.2335903202
3.368451004,-0.2246111679
3.363438497,-0.2156319652
3.358426079,-0.2066527123
3.353413749,-0.1976734094
3.348401507,-0.1886940567
3.343389353,-0.1797146542
3.338377288,-0.1707352021
3.333365311,-0.1617557005
3.328353422,-0.1527761494
3.323341621,-0.1437965488
3.318329908,-0.1348168988
3.313310414,-0.1258334377
3.30829905,-0.1168533698
3.303287878,-0.1078734364
3.298276795,-0.0988934496
3.2932658,-0.08991341033
3.288254893,-0.08093331921
3.283244075,-0.07195317678
3.278233345,-0.06297298345
3.273222704,-0.05399273956
3.268212151,-0.04501244536
3.263201686,-0.03603210107
3.258191309,-0.02705170686
3.253181021,-0.01807126285
3.248170821,-0.009090769145
3.24316071,-0.0001102258331
3.238150686,0.008870367023
3.233140751,0.01785100937
3.228130905,0.02683170117
3.223120469,0.03581579862
3.218103644,0.04479724993
3.213094338,0.05377822432
3.20808512,0.06275925111
3.203075992,0.07174033081
3.198066952,0.08072146269
3.193058,0.08970264615
3.188049137,0.09868388071
3.183040362,0.107665166
3.178031675,0.1166465017
3.173023077,0.1256278877
3.168014568,0.1346093237
3.163006146,0.1435908095
3.157997813,0.1525723451
3.152989569,0.1615539304
3.147981413,0.1705355652
3.142973345,0.1795172496
3.137965366,0.1884989835
3.132957475,0.1974807669
3.127941785,0.2064664163
3.122934269,0.2154485707
3.117926919,0.2244306377
3.112919658,0.2334127579
3.107912486,0.2423949308
3.102905402,0.2513771555
3.097898406,0.2603594315
3.0928915,0.2693417584
3.087884681,0.278324136
3.082877951,0.2873065638
3.07787131,0.2962890418
3.072864757,0.3052715698
3.067858293,0.3142541476
3.062851917,0.3232367751
3.057845629,0.3322194522
3.05283943,0.341202179
3.047833319,0.3501849552
3.042827297,0.359167781
3.037820035,0.368152084
3.032807697,0.3771376075
3.027802216,0.3861207157
3.022796824,0.3951038766
3.017791521,0.4040870906
3.012786307,0.4130703567
3.007781181,0.4220536743
3.002776143,0.4310370432
2.997771195,0.4400204627
2.992766334,0.4490039328
2.987761563,0.4579874531
2.98275688,0.4669710234
2.977752285,0.4759546436
2.972747779,0.4849383137
2.967743361,0.4939220334
2.962739032,0.5029058027
2.957734792,0.5118896216
2.95273064,0.5208734901
2.947726577,0.529857408
2.9427147,0.5388452564
2.937711041,0.5478294919
2.93270752,0.5568136938
2.927704087,0.5657979489
2.922700744,0.5747822566
2.917697488,0.5837666162
2.912694322,0.5927510271
2.907691244,0.601735489
2.902688255,0.6107200014
2.897685355,0.6197045643
2.892682543,0.6286891772
2.887679819,0.6376738402
2.882677185,0.646658553
2.877674639,0.6556433156
2.872672181,0.6646281279
2.867669813,0.6736129898
2.862667532,0.6825979012
